CEP
99999999
99999000
99970000
99950000
99940000
99920000
99900000
99870000
99860000
99855000
99840000
99810000
99770000
99740000
99730000
99713240
99713072
99711514
99711174
99711172
99711058
99709464
99709270
99709250
99709164
99704344
99704284
99704132
99704066
99704054
99704044
99701522
99701022
99701014
99700540
99700448
99700424
99700416
99700408
99700390
99700370
99700302
99700296
99700286
99700258
99700252
99700250
99700248
99700242
99700234
99700228
99700224
99700094
99700092
99700090
99700088
99700082
99700012
99700000
99670000
99600000
99590000
99560000
99530000
99525000
99523000
99500500
99500000
99490000
99470000
99440170
99440000
99400000
99360000
99300000
99250000
99220000
99200000
99155000
99150000
99127000
99074270
99074110
99074060
99074000
99072445
99072161
99072080
99070220
99070140
99070130
99070070
99070060
99070030
99064600
99064220
99060130
99054080
99052570
99052160
99051310
99051240
99050970
99050380
99050070
99050000
99043800
99042800
99030130
99030020
99025060
99025040
99025034
99025030
99025003
99025001
99025000
99020170
99020110
99020020
99010650
99010480
99010260
99010240
99010220
99010200
99010190
99010180
99010170
99010160
99010150
99010140
99010130
99010121
99010120
99010111
99010110
99010102
99010100
99010090
99010081
99010080
99010070
99010060
99010052
99010035
99010034
99010032
99010030
99010022
99010010
99010000
99000000
98960000
98950000
98925000
98920000
98918000
98910000
98900000
98807200
98805437
98804695
98804610
98804290
98804170
98804160
98804100
98804050
98803430
98803412
98803290
98803270
98803230
98803190
98803040
98803010
98802610
98802515
98802470
98802110
98801700
98801680
98801670
98801660
98801650
98801640
98801613
98801552
98801495
98800000
98796250
98792212
98792150
98792140
98792138
98792136
98787704
98785389
98785358
98785340
98781536
98780750
98780723
98780549
98780316
98780310
98780245
98780206
98780109
98760000
98700000
98690000
98600000
98590000
98575000
98553707
98530000
98500000
98470000
98465000
98460000
98410000
98400065
98400000
98380000
98335000
98300000
98280000
98270000
98230000
98200000
98170000
98130000
98125000
98120000
98050230
98045030
98045000
98035210
98035200
98035160
98035150
98035038
98025800
98025770
98025630
98025550
98025540
98025220
98025110
98025050
98010215
98010090
98005973
98005264
98005245
98005170
98005160
98005150
98005143
98005109
98005104
98005096
98005000
97950000
97930000
97900000
97800000
97760000
97707690
97700630
97700195
97700085
97700000
97690000
97670000
97650000
97590000
97577300
97576480
97575302
97574430
97574180
97573600
97573595
97573581
97573575
97573572
97573562
97573560
97573550
97573520
97573471
97573470
97573450
97573425
97573001
97560000
97547000
97545095
97545000
97544390
97542620
97542360
97542200
97541520
97541501
97541490
97541470
97541410
97541150
97541001
97540000
97511520
97510161
97507436
97507434
97503290
97503284
97502732
97502204
97501840
97501838
97501834
97501782
97501758
97501724
97501714
97501712
97501693
97501644
97501630
97501584
97501570
97501553
97501550
97501543
97501540
97501538
97501520
97500510
97500340
97410000
97310250
97300126
97300000
97250000
97230000
97110820
97110801
97110800
97110767
97110764
97110755
97110750
97110620
97110490
97110420
97110210
97110120
97110070
97110000
97105430
97105390
97105330
97105300
97105220
97105190
97105170
97105160
97105150
97105140
